snapshot_date,mpn,manufacturer,category,source,lead_time_weeks,lifecycle_status,stock,unit_price,match_type,matched_mpn,dk_part_number,products_count,exact_match_count,collected_at,dk_manufacturer,dk_manufacturer_id,dk_category,dk_subcategory,dk_category_id,series,base_product,description,product_status_id,normally_stocking,discontinued,end_of_life,ncnr,back_order_not_allowed,date_last_buy_chance,quantity_available,manufacturer_public_quantity,lead_time_weeks_raw,moq,standard_package,packaging,variation_count,tariff_active,marketplace,qty_available_for_package,max_qty_for_distribution,digireel_fee,dk_unit_price,price_break_count,min_break_qty,unit_price_min_break,max_break_qty,unit_price_max_break,rohs_status,reach_status,moisture_sensitivity_level,export_control_class,htsus_code,package_case,mounting_type,parameter_count
2026-08-15,UC3845AD8,Texas Instruments,DC-DC Switching Controllers,digikey,6,Obsolete,0,,exact,UC3845AD8,296-11296-5-ND,4,1,2026-08-15T20:33:08+00:00,Texas Instruments,296,Integrated Circuits (ICs),Power Management (PMIC),32,UCx84xA,UC3845,IC REG CTRLR MULT TOPOLOGY 8SOIC,1,0,0,0,0,0,2024-04-29T05:00:00+00:00,0,0,6,0,75,Tube,1,1,0,0,999999999,0.0,0.0,0,,,,,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0070,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,12
2026-08-15,TPS7A8300RGRT,Texas Instruments,LDO Voltage Regulators,digikey,16,Active,1522,3.86776,exact,TPS7A8300RGRT,296-41871-1-ND,1,1,2026-08-15T20:33:09+00:00,Texas Instruments,296,Integrated Circuits (ICs),Power Management (PMIC),32,,TPS7A8300,IC REG LINEAR POS ADJ 2A 20-VQFN,0,1,0,0,0,0,,1522,0,16,1,1,Cut Tape (CT),3,1,0,1522,999999999,0.0,6.29,4,1,6.29,100,4.0597,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0070,20-VFQFN Exposed Pad,Surface Mount,17
2026-08-15,SN74CB3Q3306APW,Texas Instruments,Decoders and Multiplexers,digikey,18,Obsolete,10611,0.82,exact,SN74CB3Q3306APW,296-26443-5-ND,3,1,2026-08-15T20:33:10+00:00,Texas Instruments,296,Integrated Circuits (ICs),Logic,32,74CB,74CB3Q3306,IC BUS SWITCH 1 X 1:1 8-TSSOP,1,0,0,0,0,0,2024-12-12T06:00:00+00:00,10611,0,18,1,150,Tube,2,1,0,2331,999999999,0.0,0.92,7,1,0.92,1050,0.44972,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0090,"8-TSSOP (0.173"", 4.40mm Width)",Surface Mount,10
2026-08-15,CSD17577Q5AT,Texas Instruments,MOSFETs,digikey,9,Active,2286,0.82668,exact,CSD17577Q5AT,296-38337-1-ND,1,1,2026-08-15T20:33:12+00:00,Texas Instruments,296,Discrete Semiconductor Products,Transistors,19,NexFET™,CSD17577,MOSFET N-CH 30V 60A 8VSON,0,1,0,0,0,0,,2286,0,9,1,0,Cut Tape (CT),3,0,0,2286,0,0.0,2.19,4,1,2.19,100,0.9465,ROHS3 Compliant,REACH Affected,1  (Unlimited),EAR99,8541.29.0055,8-PowerTDFN,Surface Mount,18
2026-08-15,CSD18537NQ5AT,Texas Instruments,MOSFETs,digikey,16,Active,750,0.90924,exact,CSD18537NQ5AT,296-37747-1-ND,1,1,2026-08-15T20:33:13+00:00,Texas Instruments,296,Discrete Semiconductor Products,Transistors,19,NexFET™,CSD18537,MOSFET N-CH 60V 50A 8VSON,0,1,0,0,0,0,,750,0,16,1,1,Cut Tape (CT),3,1,0,750,999999999,0.0,2.39,4,1,2.39,100,1.0388,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8541.29.0055,8-PowerTDFN,Surface Mount,18
2026-08-15,REF3333AIDBZT,Texas Instruments,Voltage References,digikey,9,Active,819,1.62844,exact,REF3333AIDBZT,296-32215-1-ND,1,1,2026-08-15T20:33:14+00:00,Texas Instruments,296,Integrated Circuits (ICs),Power Management (PMIC),32,,REF3333,IC VREF SERIES 0.15% SOT23-3,0,1,0,0,0,0,,819,0,9,1,0,Cut Tape (CT),3,1,0,819,0,0.0,2.81,4,1,2.81,100,1.7221,ROHS3 Compliant,REACH Unaffected,2  (1 Year),EAR99,8542.39.0090,"TO-236-3, SC-59, SOT-23-3",Surface Mount,14
2026-08-15,TMS320VC5402PGE100,Texas Instruments,DSPs - Digital Signal Processors,digikey,26,Active,563,18.72,exact,TMS320VC5402PGE100,296-10762-ND,1,1,2026-08-15T20:33:15+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,TMS320C54x,TMS320,IC DIG SIG PROCESSOR 144-LQFP,0,1,0,0,0,0,,563,0,26,1,60,Tray,1,0,0,563,999999999,0.0,18.72,6,1,18.72,540,12.03191,ROHS3 Compliant,REACH Unaffected,2  (1 Year),3A991A2,8542.31.0035,144-LQFP,Surface Mount,11
2026-08-15,TMS320VC5509APGE,Texas Instruments,DSPs - Digital Signal Processors,digikey,26,Active,912,37.2,exact,TMS320VC5509APGE,296-17351-ND,1,1,2026-08-15T20:33:16+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,TMS320C55x,TMS320,IC DSP FIX PT 16-BIT 144-LQFP,0,1,0,0,0,0,,912,0,26,1,60,Tray,1,1,0,912,999999999,0.0,37.2,5,1,37.2,300,25.57657,ROHS3 Compliant,REACH Unaffected,4  (72 Hours),3A991A2,8542.31.0035,144-LQFP,Surface Mount,11
2026-08-15,TMS320F2809PZQ,Texas Instruments,Microcontrollers,digikey,26,Active,86,47.07,exact,TMS320F2809PZQ,296-34543-5-ND,1,1,2026-08-15T20:33:18+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,C2000™ C28x Fixed-Point,TMS320,IC MCU 32BIT 256KB FLASH 100LQFP,0,1,0,0,0,0,,86,0,26,1,90,Tray,1,0,0,86,999999999,0.0,47.07,5,1,47.07,270,32.78093,ROHS3 Compliant,REACH Unaffected,2  (1 Year),3A991A2,8542.31.0025,100-LQFP,Surface Mount,20
2026-08-15,TMS320C5515AZCHA12,Texas Instruments,DSPs - Digital Signal Processors,digikey,26,Active,16,15.55,exact,TMS320C5515AZCHA12,296-34509-5-ND,1,1,2026-08-15T20:33:19+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,TMS320C55x,TMS320,IC DSP FIXED-POINT 196NFBGA,0,1,0,0,0,0,,16,0,26,1,0,Tray,1,0,0,16,0,0.0,15.55,6,1,15.55,552,9.89775,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0035,196-LFBGA,Surface Mount,11
2026-08-15,TMS320C6678ACYPA,Texas Instruments,DSPs - Digital Signal Processors,digikey,26,Active,147,468.91,exact,TMS320C6678ACYPA,296-39303-5-ND,2,1,2026-08-15T20:33:20+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,TMS320C66x,TMS320,IC DSP FIX/FLOAT POINT 841FCBGA,0,1,0,0,0,0,,147,0,26,1,0,Tray,1,1,0,147,0,0.0,468.91,2,1,468.91,10,408.344,ROHS3 Compliant,REACH Unaffected,4  (72 Hours),5A991B4A,8542.31.0035,"841-BFBGA, FCBGA",Surface Mount,11
2026-08-15,TMS320C6713BZDP300,Texas Instruments,DSPs - Digital Signal Processors,digikey,26,Active,40,77.09,exact,TMS320C6713BZDP300,296-19391-ND,1,1,2026-08-15T20:33:22+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,TMS320C67x,TMS320,IC DSP FLOATING-POINT 272-BGA,0,1,0,0,0,0,,40,0,26,1,40,Tray,1,1,0,40,999999999,0.0,77.09,4,1,77.09,120,56.89875,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0035,272-BBGA,Surface Mount,11
2026-08-15,TMS320C6713BZDP225,Texas Instruments,DSPs - Digital Signal Processors,digikey,26,Active,1626,62.97,exact,TMS320C6713BZDP225,296-18277-ND,1,1,2026-08-15T20:33:23+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,TMS320C67x,TMS320,IC FLOATING-POINT DSP 272-BGA,0,1,0,0,0,0,,1626,0,26,1,40,Tray,1,0,0,1626,999999999,0.0,62.97,4,1,62.97,120,45.86717,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0035,272-BBGA,Surface Mount,11
2026-08-15,TMS320C5515AZCH12,Texas Instruments,DSPs - Digital Signal Processors,digikey,26,Active,0,13.61,exact,TMS320C5515AZCH12,296-27199-5-ND,1,1,2026-08-15T20:33:23+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,TMS320C55x,TMS320,IC DSP FIXED-POINT 196NFBGA,0,1,0,0,0,0,,0,0,26,1,184,Tray,1,1,0,0,999999999,0.0,13.61,7,1,13.61,1104,8.39889,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0035,196-LFBGA,Surface Mount,11
2026-08-15,TMS320VC5502PGF300,Texas Instruments,DSPs - Digital Signal Processors,digikey,26,Active,1428,22.04,exact,TMS320VC5502PGF300,296-17382-ND,1,1,2026-08-15T20:33:25+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,TMS320C55x,TMS320,IC FXD-PNT DSP 600 MIPS 176-LQFP,0,1,0,0,0,0,,1428,0,26,1,0,Tray,1,1,0,1428,0,0.0,22.04,6,1,22.04,520,14.34463,ROHS3 Compliant,REACH Unaffected,4  (72 Hours),3A991A2,8542.31.0035,176-LQFP,Surface Mount,11
2026-08-15,TMS320F2808PZA,Texas Instruments,Microcontrollers,digikey,26,Active,0,34.56,exact,TMS320F2808PZA,296-18334-ND,2,1,2026-08-15T20:33:26+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,C2000™ C28x Fixed-Point,TMS320,IC MCU 32BIT 128KB FLASH 100LQFP,0,1,0,0,0,0,,0,0,26,1,0,Tray,1,1,0,0,0,0.0,34.56,5,1,34.56,270,23.62826,ROHS3 Compliant,REACH Unaffected,2  (1 Year),3A991A2,8542.31.0025,100-LQFP,Surface Mount,20
2026-08-15,ADS1256EVM-PDK,Texas Instruments,Analog to Digital Converters (ADCs),digikey,12,Active,0,393.74,exact,ADS1256EVM-PDK,296-30632-ND,1,1,2026-08-15T20:33:27+00:00,Texas Instruments,296,"Development Boards, Kits, Programmers",Evaluation Boards,33,,ADS1256,KIT PERFORMANCE DEMO FOR ADS1256,0,1,0,0,0,0,,0,0,12,1,1,Box,1,0,0,0,10,0.0,393.74,1,1,393.74,1,393.74,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8473.30.1180,,,8
2026-08-15,TMS320VC5501PGF300,Texas Instruments,DSPs - Digital Signal Processors,digikey,26,Active,884,13.49,exact,TMS320VC5501PGF300,296-17380-ND,1,1,2026-08-15T20:33:29+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,TMS320C55x,TMS320,IC FXD-PNT DSP 600 MIPS 176-LQFP,0,1,0,0,0,0,,884,0,26,1,40,Tray,1,0,0,884,999999999,0.0,13.49,7,1,13.49,1000,8.30784,ROHS3 Compliant,REACH Unaffected,4  (72 Hours),3A991A2,8542.31.0035,176-LQFP,Surface Mount,11
2026-08-15,TMS320C6720BRFP200,Texas Instruments,DSPs - Digital Signal Processors,digikey,26,Active,35,18.52,exact,TMS320C6720BRFP200,296-21721-ND,1,1,2026-08-15T20:33:30+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,TMS320C672x,TMS320,IC FLOATING POINT DSP 144 HTQFP,0,1,0,0,0,0,,35,0,26,1,60,Tray,1,1,0,35,999999999,0.0,18.52,2,1,18.52,10,14.748,ROHS3 Compliant,REACH Unaffected,4  (72 Hours),3A991A2,8542.31.0035,144-TQFP Exposed Pad,Surface Mount,11
2026-08-15,TMDSDOCK28335,Texas Instruments,DSPs - Digital Signal Processors,digikey,12,Active,11,195.56,exact,TMDSDOCK28335,296-23544-ND,1,1,2026-08-15T20:33:31+00:00,Texas Instruments,296,"Development Boards, Kits, Programmers",Evaluation Boards,33,"C2000™, Delfino™",TMDSDOCK28335,EXPERIMENTER TMS320F2833X/2823X,0,1,0,0,0,0,,11,0,12,1,0,Box,1,0,0,11,0,0.0,195.56,1,1,195.56,1,195.56,Not Applicable,REACH Unaffected,1  (Unlimited),3A991A2,8471.50.0150,,Fixed,6
2026-08-15,TPS75003RHLT,Texas Instruments,Power Management - Specialized,digikey,26,Active,1043,4.43184,exact,TPS75003RHLT,296-19438-1-ND,2,1,2026-08-15T20:33:33+00:00,Texas Instruments,296,Integrated Circuits (ICs),Power Management (PMIC),32,,TPS75003,IC PWR MGMT TRIPLE-SUPPLY 20-QFN,0,1,0,0,0,0,,1043,0,26,1,1,Cut Tape (CT),3,1,0,1043,999999999,0.0,7.15,4,1,7.15,100,4.6467,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0070,20-VFQFN Exposed Pad,Surface Mount,7
2026-08-15,TMS320VC5404PGE,Texas Instruments,DSPs - Digital Signal Processors,digikey,26,Active,5328,14.51,exact,TMS320VC5404PGE,2156-TMS320VC5404PGE-ND,1,1,2026-08-15T20:33:34+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,TMS320C54x,TMS320,IC DSP FIXED-PT 144-LQFP,0,0,0,0,0,0,,5328,0,26,21,0,Bulk,2,0,1,5328,0,0.0,14.51,1,21,14.51,21,14.51,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),3A991A2,8542.31.0035,144-LQFP,Surface Mount,11
2026-08-15,TMS320F2812PGFQ,Texas Instruments,Microcontrollers,digikey,26,Active,220,53.96,exact,TMS320F2812PGFQ,296-17280-ND,1,1,2026-08-15T20:33:35+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,C2000™ C28x Fixed-Point,TMS320,IC MCU 32BIT 256KB FLASH 176LQFP,0,1,0,0,0,0,,220,0,26,1,0,Tray,1,0,0,220,0,0.0,53.96,4,1,53.96,120,38.95325,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,176-LQFP,Surface Mount,20
2026-08-15,DM3730CUS,Texas Instruments,Microprocessors,digikey,26,Active,95,55.88,exact,DM3730CUS,296-33270-5-ND,4,1,2026-08-15T20:33:36+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,"TMS320DM37x, DaVinci™",DM3730,IC DGTL MEDIA PROCESSOR 423FCBGA,0,1,0,0,0,0,,95,0,26,1,90,Tray,1,1,0,95,999999999,0.0,55.88,4,1,55.88,180,39.99861,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),5A992C,8542.31.0035,"423-LFBGA, FCBGA",Surface Mount,11
2026-08-15,TMS320C6657CZH,Texas Instruments,DSPs - Digital Signal Processors,digikey,26,Active,77,161.46,exact,TMS320C6657CZH,296-36016-ND,5,1,2026-08-15T20:33:38+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,TMS320C66x,TMS320,IC DSP FIX/FLOAT POINT 625FCBGA,0,1,0,0,0,0,,77,0,26,1,60,Tray,1,1,0,77,999999999,0.0,161.46,3,1,161.46,60,126.00267,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),5A991B1,8542.31.0035,"625-BFBGA, FCBGA",Surface Mount,11
2026-08-15,TMS320C6657CZHA,Texas Instruments,DSPs - Digital Signal Processors,digikey,26,Active,32,177.64,exact,TMS320C6657CZHA,296-41881-ND,2,1,2026-08-15T20:33:40+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,TMS320C66x,TMS320,IC DSP FIX/FLOAT POINT 625FCBGA,0,1,0,0,0,0,,32,0,26,1,60,Tray,1,1,0,32,999999999,0.0,177.64,3,1,177.64,60,139.50283,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),5A991B1,8542.31.0035,"625-BFBGA, FCBGA",Surface Mount,11
2026-08-15,EK-TM4C1294XL,Texas Instruments,DSPs - Digital Signal Processors,digikey,12,Active,105,42.33,exact,EK-TM4C1294XL,296-37267-ND,1,1,2026-08-15T20:33:41+00:00,Texas Instruments,296,"Development Boards, Kits, Programmers",Evaluation Boards,33,Tiva™ C,EK-TM4,LAUNCHPAD TM4C129X EVAL BRD,0,1,0,0,0,0,,105,0,12,1,0,Box,1,1,0,105,0,0.0,42.33,1,1,42.33,1,42.33,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),5A992C,8471.50.0150,,Fixed,6
2026-08-15,DM3730CUSD100,Texas Instruments,Microprocessors,digikey,26,Active,87,66.36,exact,DM3730CUSD100,296-32629-ND,1,1,2026-08-15T20:33:43+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,"TMS320DM37x, DaVinci™",DM3730,IC DGTL MEDIA PROCESSOR 423FCBGA,0,1,0,0,0,0,,87,0,26,1,0,Tray,1,1,0,87,0,0.0,66.36,4,1,66.36,180,47.78783,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),5A992C,8542.31.0035,"423-LFBGA, FCBGA",Surface Mount,11
2026-08-15,TMS320VC5410APGE12,Texas Instruments,DSPs - Digital Signal Processors,digikey,26,Active,0,28.36833,exact,TMS320VC5410APGE12,296-12079-ND,1,1,2026-08-15T20:33:44+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,TMS320C54x,TMS320,IC DSP FIX PT 120 MIPS 144-LQFP,0,0,0,0,0,0,,0,0,26,60,60,Tray,1,1,0,0,999999999,0.0,28.36833,1,60,28.36833,60,28.36833,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),3A991A2,8542.31.0035,144-LQFP,Surface Mount,11
2026-08-15,TLC7524CN,Texas Instruments,Digital to Analog Converters (DACs),digikey,16,Active,1383,4.55,exact,TLC7524CN,296-1868-5-ND,6,1,2026-08-15T20:33:45+00:00,Texas Instruments,296,Integrated Circuits (ICs),Data Acquisition,32,,TLC7524,IC DAC 8BIT 16-PDIP,0,1,0,0,0,0,,1383,0,16,1,0,Tube,2,0,0,283,0,0.0,6.74,8,1,6.74,2500,3.83429,ROHS3 Compliant,REACH Unaffected,Not Applicable,EAR99,8542.39.0040,"16-DIP (0.300"", 7.62mm)",Through Hole,15
2026-08-15,TMDS570LS31HDK,Texas Instruments,DSPs - Digital Signal Processors,digikey,12,Active,24,261.19,exact,TMDS570LS31HDK,296-37560-ND,1,1,2026-08-15T20:33:47+00:00,Texas Instruments,296,"Development Boards, Kits, Programmers",Evaluation Boards,33,Hercules™,TMDS570,TMS570LS EVAL BRD,0,1,0,0,0,0,,24,0,12,1,0,Box,1,0,0,24,0,0.0,261.19,1,1,261.19,1,261.19,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),3A991A2,8471.50.0150,,Fixed,6
2026-08-15,TMS320F28069PZPS,Texas Instruments,Microcontrollers,digikey,26,Active,1117,27.32,exact,TMS320F28069PZPS,296-39328-ND,1,1,2026-08-15T20:33:48+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,C2000™ C28x Piccolo™,TMS320,IC MCU 32BIT 256KB FLSH 100HTQFP,0,1,0,0,0,0,,1117,0,26,1,90,Tray,1,1,0,1117,999999999,0.0,27.32,6,1,27.32,450,18.02927,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,100-TQFP Exposed Pad,Surface Mount,18
2026-08-15,TMS320C6654CZH8,Texas Instruments,DSPs - Digital Signal Processors,digikey,26,Active,60,84.15,exact,TMS320C6654CZH8,296-39698-ND,1,1,2026-08-15T20:33:50+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,TMS320C66x,TMS320,IC DSP FIX/FLOAT POINT 625FCBGA,0,1,0,0,0,0,,60,0,26,1,60,Tray,1,1,0,60,999999999,0.0,84.15,3,1,84.15,60,64.027,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0035,"625-BFBGA, FCBGA",Surface Mount,11
2026-08-15,TLC7524ID,Texas Instruments,Digital to Analog Converters (DACs),digikey,9,Active,290,4.97,exact,TLC7524ID,296-3021-5-ND,3,1,2026-08-15T20:33:52+00:00,Texas Instruments,296,Integrated Circuits (ICs),Data Acquisition,32,,TLC7524,IC DAC 8BIT 16-SOIC,0,1,0,0,0,0,,290,0,9,1,40,Tube,2,0,0,70,999999999,0.0,7.31,7,1,7.31,1000,4.30009,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0040,"16-SOIC (0.154"", 3.90mm Width)",Surface Mount,15
2026-08-15,TMS320C6713BGDP300,Texas Instruments,DSPs - Digital Signal Processors,digikey,26,Active,94,,exact,TMS320C6713BGDP300,2156-TMS320C6713BGDP300-ND,1,1,2026-08-15T20:33:53+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,TMS320C67x,TMS320,IC FLOATING-POINT DSP 272-BGA,0,1,0,0,0,0,,94,0,26,0,0,Bulk,2,0,1,0,0,0.0,77.09,0,,,,,RoHS non-compliant,REACH Affected,3  (168 Hours),3A991A2,8542.31.0035,272-BBGA,Surface Mount,11
2026-08-15,TMS320C6727BZDH300,Texas Instruments,DSPs - Digital Signal Processors,digikey,26,Active,63,53.83,exact,TMS320C6727BZDH300,296-27978-ND,1,1,2026-08-15T20:33:54+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,TMS320C672x,TMS320,IC FLOATING POINT DSP 256-BGA,0,1,0,0,0,0,,63,0,26,1,90,Tray,1,1,0,63,999999999,0.0,53.83,2,1,53.83,10,44.215,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0035,256-BGA,Surface Mount,11
2026-08-15,TMSDC6727BZDHA250,Texas Instruments,DSPs - Digital Signal Processors,digikey,26,Active,212,62.09,exact,TMSDC6727BZDHA250,296-26875-5-ND,1,1,2026-08-15T20:33:55+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,TMS320C672x,TMSDC6727,IC FLOATING-POINT DSP 256-BGA,0,1,0,0,0,0,,212,0,26,1,90,Tray,1,0,0,212,999999999,0.0,62.09,4,1,62.09,180,44.55044,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0035,256-BGA,Surface Mount,11
2026-08-15,TMS32C6713BGDPA200,Texas Instruments,DSPs - Digital Signal Processors,digikey,26,Active,247,63.99,exact,TMS32C6713BGDPA200,296-26871-ND,1,1,2026-08-15T20:33:57+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,TMS320C67x,TMS32,IC FLOATING POINT DSP 272-BGA,0,1,0,0,0,0,,247,0,26,1,40,Tray,1,1,0,247,999999999,0.0,63.99,4,1,63.99,120,46.64942,RoHS non-compliant,REACH Affected,3  (168 Hours),3A991A2,8542.31.0035,272-BBGA,Surface Mount,11
2026-08-15,TMS320C5504AZCH12,Texas Instruments,DSPs - Digital Signal Processors,digikey,26,Active,15034,7.7,exact,TMS320C5504AZCH12,2156-TMS320C5504AZCH12-ND,1,1,2026-08-15T20:33:58+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,TMS320C55x,TMS320,IC DSP FIXED-POINT 196NFBGA,0,0,0,0,0,0,,15034,0,26,39,0,Bulk,2,0,1,15034,0,0.0,7.7,1,39,7.7,39,7.7,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0035,196-LFBGA,Surface Mount,11
2026-08-15,TMS320F2812PGFA,Texas Instruments,Microcontrollers,digikey,26,Active,5491,40.33,exact,TMS320F2812PGFA,296-15990-ND,2,1,2026-08-15T20:33:59+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,C2000™ C28x Fixed-Point,TMS320,IC MCU 32BIT 256KB FLASH 176LQFP,0,1,0,0,0,0,,5491,0,26,1,0,Tray,1,0,0,5491,0,0.0,40.33,4,1,40.33,120,28.57725,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,176-LQFP,Surface Mount,20
2026-08-15,TMS320C6722BRFP200,Texas Instruments,DSPs - Digital Signal Processors,digikey,26,Active,0,18.152,exact,TMS320C6722BRFP200,296-24957-ND,1,1,2026-08-15T20:34:01+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,TMS320C672x,TMS320,IC FLOATING POINT DSP 144-HTQFP,0,0,0,0,0,0,,0,0,26,60,60,Tray,1,1,0,0,999999999,0.0,18.152,1,60,18.152,60,18.152,ROHS3 Compliant,REACH Unaffected,4  (72 Hours),3A991A2,8542.31.0035,144-TQFP Exposed Pad,Surface Mount,11
2026-08-15,TMS320C6455BCTZ,Texas Instruments,DSPs - Digital Signal Processors,digikey,26,Active,24,366.15,exact,TMS320C6455BCTZ,296-39302-5-ND,6,1,2026-08-15T20:34:02+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,TMS320C645x,TMS320,IC DSP FIXED-POINT 697FCBGA,0,1,0,0,0,0,,24,0,26,1,44,Tray,1,0,0,24,999999999,0.0,366.15,2,1,366.15,10,317.018,ROHS3 Compliant,REACH Unaffected,4  (72 Hours),3A991A2,8542.31.0035,"697-BFBGA, FCBGA",Surface Mount,11
2026-08-15,TMS32C6713BZDPA200,Texas Instruments,DSPs - Digital Signal Processors,digikey,26,Active,97,60.37,exact,TMS32C6713BZDPA200,296-26872-ND,1,1,2026-08-15T20:34:03+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,TMS320C67x,TMS32,IC FLOATING POINT DSP 272-BGA,0,1,0,0,0,0,,97,0,26,1,40,Tray,1,1,0,97,999999999,0.0,60.37,4,1,60.37,120,44.00917,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0035,272-BBGA,Surface Mount,11
2026-08-15,TPS56300PWP,Texas Instruments,Voltage Regulators - Switching,digikey,9,Active,10180,15.56,exact,TPS56300PWP,296-2476-5-ND,3,1,2026-08-15T20:34:04+00:00,Texas Instruments,296,Integrated Circuits (ICs),Power Management (PMIC),32,,TPS56300,IC REG DL BUCK/LNR SYNC 28HTSSOP,0,1,0,0,0,0,,10180,0,9,1,50,Tube,2,1,0,79,999999999,0.0,20.63,3,1,20.63,50,14.7988,ROHS3 Compliant,REACH Unaffected,2  (1 Year),EAR99,8542.39.0070,"28-PowerTSSOP (0.173"", 4.40mm Width)",Surface Mount,14
2026-08-15,UC2854BDW,Texas Instruments,Power Factor Correction (PFC) Controllers,digikey,9,Active,175,7.11,exact,UC2854BDW,296-2496-5-ND,4,1,2026-08-15T20:34:06+00:00,Texas Instruments,296,Integrated Circuits (ICs),Power Management (PMIC),32,,UC2854,IC PFC CTR AVERAGE 120KHZ 16SOIC,0,1,0,0,0,0,,175,0,9,1,0,Tube,1,0,0,175,0,0.0,7.11,7,1,7.11,1000,4.17077,ROHS3 Compliant,REACH Unaffected,2  (1 Year),EAR99,8542.39.0090,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,8
2026-08-15,TMSDC6722BRFPA225,Texas Instruments,DSPs - Digital Signal Processors,digikey,26,Active,131,30.71,exact,TMSDC6722BRFPA225,296-21424-ND,2,2,2026-08-15T20:34:07+00:00,Texas Instruments,296,Integrated Circuits (ICs),Embedded,32,TMS320C672x,TMSDC6722,IC FLOATING-POINT DSP 144-TQFP,0,1,0,0,0,0,,131,0,26,1,60,Tray,1,1,0,131,999999999,0.0,30.71,4,1,30.71,120,21.527,ROHS3 Compliant,REACH Unaffected,4  (72 Hours),3A991A2,8542.31.0035,144-TQFP Exposed Pad,Surface Mount,11
